comuna,ica,fecha,id
comuna 5,92,2024-07-31,36885
comuna 12,99,2024-01-30,10595
comuna 7,63,2024-06-25,20201
comuna 12,55,2024-06-23,34561
comuna 1,36,2024-06-23,31188
comuna 3,96,2024-07-31,44920
comuna 13,87,2024-01-30,7024
comuna 1,72,2024-06-23,8979
comuna 3,94,2024-06-25,23729
comuna 15,99,2024-06-23,37955
comuna 13,93,2024-06-25,9356
comuna 10,31,2024-06-23,29971
comuna 15,46,2024-01-30,26769
comuna 6,18,2024-01-30,45762
comuna 6,64,2024-06-25,35625
comuna 9,51,2024-06-25,36401
comuna 15,51,2024-01-30,32445
comuna 2,81,2024-06-23,14291
comuna 16,97,2024-06-23,48754
comuna 11,71,2024-06-25,39596
comuna 3,97,2024-06-25,41852
comuna 14,85,2024-01-30,31220
comuna 11,28,2024-01-30,45132
comuna 4,64,2024-01-30,20286
comuna 14,36,2024-06-25,46277
comuna 6,88,2024-06-23,15925
comuna 8,65,2024-06-23,20694
comuna 14,60,2024-07-31,32402
comuna 12,49,2024-06-25,12603
comuna 11,95,2024-01-30,42062
comuna 5,91,2024-07-31,4753
comuna 3,91,2024-07-31,18110
comuna 6,12,2024-06-23,19853
comuna 5,56,2024-07-31,49002
comuna 2,50,2024-06-25,40433
comuna 16,80,2024-06-25,36330
comuna 10,86,2024-07-31,48298
comuna 1,20,2024-06-25,35829
comuna 9,60,2024-06-23,13029
comuna 5,45,2024-01-30,27548
comuna 7,11,2024-06-25,618
comuna 5,55,2024-01-30,30409
comuna 7,85,2024-06-23,22702
comuna 11,81,2024-06-23,17236
comuna 6,96,2024-06-23,10595
comuna 2,98,2024-01-30,40620
comuna 1,78,2024-07-31,36837
comuna 7,95,2024-06-25,25250
comuna 13,65,2024-06-25,12858
comuna 11,84,2024-01-30,2225
comuna 12,72,2024-06-23,39676
comuna 9,95,2024-01-30,24806
comuna 7,90,2024-07-31,42316
comuna 12,83,2024-06-23,9162
comuna 12,52,2024-01-30,33438
comuna 5,15,2024-01-30,28733
comuna 10,13,2024-07-31,21993
comuna 14,25,2024-07-31,4033
comuna 5,59,2024-01-30,28699
comuna 13,43,2024-06-25,47075
comuna 1,96,2024-06-25,18731
comuna 14,52,2024-07-31,18017
comuna 7,69,2024-07-31,41800
comuna 2,15,2024-07-31,9335
comuna 7,81,2024-06-25,25044
comuna 7,70,2024-06-23,17685
comuna 6,82,2024-06-25,48651
comuna 4,88,2024-06-25,8314
comuna 12,58,2024-06-25,46261
comuna 6,44,2024-06-23,12708
comuna 6,87,2024-06-23,5960
comuna 3,55,2024-06-23,34004
comuna 10,81,2024-07-31,35486
comuna 3,79,2024-06-23,35013
comuna 4,85,2024-07-31,26214
comuna 10,24,2024-07-31,6845
comuna 2,42,2024-06-25,17543
comuna 4,30,2024-06-25,9872
comuna 10,95,2024-07-31,43772
comuna 8,37,2024-07-31,27645
comuna 10,38,2024-06-23,34884
comuna 16,48,2024-01-30,17565
comuna 6,72,2024-06-25,37636
comuna 9,22,2024-07-31,26138
comuna 12,50,2024-06-23,25630
comuna 10,42,2024-07-31,25250
comuna 6,42,2024-07-31,30704
comuna 14,42,2024-07-31,2068
comuna 15,88,2024-06-23,5762
comuna 12,86,2024-06-25,43219
comuna 4,100,2024-06-23,28081
comuna 7,66,2024-01-30,42778
comuna 16,35,2024-06-23,14473
comuna 13,15,2024-06-25,28024
comuna 11,35,2024-06-25,49193
comuna 8,83,2024-01-30,23955
comuna 12,19,2024-06-25,15927
comuna 11,41,2024-06-23,22258
comuna 12,55,2024-07-31,38773
comuna 10,41,2024-06-23,1193
comuna 13,52,2024-07-31,3121
comuna 16,24,2024-06-23,14161
comuna 10,49,2024-06-23,9566
comuna 5,77,2024-06-25,6402
comuna 13,72,2024-06-23,24455
comuna 8,89,2024-07-31,34662
comuna 3,11,2024-01-30,643
comuna 8,80,2024-07-31,29963
comuna 10,38,2024-07-31,7471
comuna 10,98,2024-07-31,22994
comuna 6,20,2024-07-31,5377
comuna 13,71,2024-06-25,8254
comuna 6,56,2024-07-31,21536
comuna 13,48,2024-01-30,32211
comuna 2,39,2024-06-25,38787
comuna 7,73,2024-07-31,15594
comuna 1,42,2024-06-23,27602
comuna 3,72,2024-06-23,9740
comuna 15,42,2024-01-30,49587
comuna 3,83,2024-01-30,6312
comuna 8,30,2024-01-30,923
comuna 7,14,2024-07-31,21172
comuna 3,31,2024-06-25,24850
comuna 8,10,2024-01-30,23749
comuna 10,76,2024-07-31,10533
comuna 6,99,2024-06-23,37641
comuna 14,94,2024-07-31,5160
comuna 13,83,2024-06-23,28346
comuna 14,86,2024-06-23,26875
comuna 10,75,2024-06-25,4662
comuna 4,33,2024-06-23,22552
comuna 8,31,2024-07-31,12043
comuna 1,11,2024-01-30,3846
comuna 12,84,2024-06-23,24953
comuna 6,39,2024-07-31,39139
comuna 8,75,2024-06-23,30642
comuna 7,44,2024-06-25,32385
comuna 14,36,2024-06-25,20329
comuna 9,76,2024-01-30,38571
comuna 1,65,2024-06-23,37230
comuna 4,97,2024-07-31,30911
comuna 12,18,2024-06-23,16748
comuna 5,75,2024-07-31,11875
comuna 13,21,2024-07-31,14900
comuna 12,57,2024-07-31,49042
comuna 6,82,2024-07-31,27595
comuna 8,36,2024-07-31,16896
comuna 13,29,2024-06-23,48888
comuna 9,85,2024-01-30,35231
comuna 12,16,2024-06-25,5648
comuna 1,25,2024-06-25,4681
comuna 7,35,2024-06-23,19432
comuna 7,75,2024-06-25,40758
comuna 2,77,2024-06-25,47757
comuna 15,92,2024-06-23,24782
comuna 16,86,2024-01-30,35917
comuna 4,73,2024-01-30,10534
comuna 11,42,2024-06-23,14701
comuna 11,21,2024-01-30,31339
comuna 4,59,2024-07-31,42457
comuna 5,28,2024-06-23,39478
comuna 1,76,2024-01-30,20812
comuna 3,100,2024-06-25,15299
comuna 15,20,2024-01-30,49056
comuna 14,22,2024-06-25,13369
comuna 9,12,2024-06-23,22607
comuna 10,64,2024-06-25,14578
comuna 4,73,2024-06-25,7331
comuna 5,48,2024-06-23,47204
comuna 2,21,2024-06-25,38405
comuna 14,45,2024-06-23,7749
comuna 9,40,2024-01-30,33570
comuna 6,22,2024-06-25,36949
comuna 12,84,2024-06-23,44846
comuna 8,49,2024-06-25,15800
comuna 5,88,2024-06-25,21297
comuna 14,13,2024-06-23,27989
comuna 10,63,2024-07-31,38247
comuna 10,12,2024-06-25,3068
comuna 15,65,2024-06-25,31376
comuna 8,12,2024-01-30,7575
comuna 8,40,2024-06-25,35073
comuna 14,28,2024-07-31,11890
comuna 5,45,2024-01-30,38073
comuna 4,73,2024-06-23,36165
comuna 5,80,2024-07-31,37641
comuna 13,17,2024-06-25,24720
comuna 12,49,2024-01-30,42875
comuna 8,16,2024-06-25,22503
comuna 1,33,2024-01-30,3313
comuna 12,41,2024-07-31,44920
comuna 9,75,2024-06-23,26901
comuna 8,76,2024-06-23,48519
comuna 2,35,2024-06-25,34351
comuna 13,45,2024-06-23,4148
comuna 9,51,2024-06-23,44498
comuna 16,56,2024-01-30,36769
comuna 6,15,2024-06-23,16087
comuna 9,67,2024-06-23,36705
comuna 6,54,2024-01-30,34115
comuna 2,98,2024-07-31,37539
comuna 1,77,2024-01-30,12934
comuna 2,62,2024-01-30,15652
comuna 2,81,2024-06-23,43780
comuna 15,58,2024-06-23,34801
comuna 16,75,2024-06-23,38172
comuna 8,79,2024-06-23,27142
comuna 1,62,2024-06-23,6400
comuna 4,67,2024-07-31,32296
comuna 9,40,2024-07-31,21544
comuna 4,78,2024-06-23,45333
comuna 12,32,2024-06-23,3682
comuna 11,64,2024-01-30,2542
comuna 5,32,2024-07-31,36424
comuna 16,100,2024-01-30,29379
comuna 8,76,2024-06-25,37120
comuna 12,79,2024-06-25,35463
comuna 14,10,2024-06-25,15547
comuna 3,90,2024-06-25,41416
comuna 1,15,2024-07-31,43210
comuna 14,58,2024-01-30,23672
comuna 15,20,2024-01-30,21335
comuna 7,11,2024-06-23,19085
comuna 6,19,2024-01-30,45079
comuna 15,27,2024-07-31,25154
comuna 16,63,2024-06-23,32496
comuna 13,25,2024-06-25,36106
comuna 2,47,2024-01-30,11165
comuna 2,18,2024-07-31,14271
comuna 15,25,2024-06-23,31568
comuna 15,20,2024-01-30,41643
comuna 13,83,2024-06-23,42001
comuna 5,22,2024-01-30,47583
comuna 10,68,2024-07-31,37420
comuna 3,36,2024-07-31,8898
comuna 6,59,2024-07-31,766
comuna 8,87,2024-06-23,6532
comuna 1,97,2024-06-25,10415
comuna 13,31,2024-06-25,20883
comuna 1,57,2024-07-31,254
comuna 2,57,2024-01-30,27628
comuna 14,94,2024-07-31,34418
comuna 12,92,2024-01-30,36066
comuna 3,18,2024-06-25,8052
comuna 3,87,2024-06-23,4596
comuna 7,45,2024-07-31,26024
comuna 3,35,2024-06-23,7843
comuna 15,32,2024-07-31,3612
comuna 6,95,2024-07-31,49593
comuna 14,47,2024-06-25,37652
comuna 9,23,2024-07-31,22941
comuna 7,17,2024-01-30,13913
comuna 10,47,2024-01-30,35430
comuna 9,61,2024-06-23,19130
comuna 13,70,2024-06-23,33036
comuna 14,77,2024-06-23,17182
comuna 14,47,2024-07-31,38769
comuna 13,78,2024-06-25,16655
comuna 14,70,2024-07-31,22929
comuna 6,91,2024-06-23,15535
comuna 15,43,2024-06-23,36576
comuna 13,32,2024-07-31,39927
comuna 1,54,2024-06-23,24378
comuna 3,36,2024-01-30,35592
comuna 7,64,2024-01-30,33744
comuna 13,78,2024-06-25,33785
comuna 13,88,2024-06-25,39953
comuna 13,44,2024-07-31,18203
comuna 1,40,2024-06-23,46347
comuna 6,93,2024-07-31,3039
comuna 10,60,2024-07-31,30370
comuna 13,79,2024-01-30,1760
comuna 3,80,2024-07-31,47096
comuna 14,57,2024-06-25,25044
comuna 5,68,2024-07-31,49484
comuna 8,41,2024-07-31,43827
comuna 2,89,2024-06-25,18597
comuna 6,17,2024-07-31,25579
comuna 5,76,2024-06-23,29020
comuna 16,74,2024-01-30,19636
comuna 14,36,2024-06-25,39645
comuna 6,91,2024-07-31,13895
comuna 6,51,2024-07-31,32303
comuna 5,33,2024-06-23,34447
comuna 13,80,2024-01-30,41311
comuna 6,91,2024-06-25,40673
comuna 11,86,2024-06-23,38715
comuna 8,21,2024-07-31,9366
comuna 13,10,2024-06-23,17850
comuna 15,74,2024-07-31,42935
comuna 8,100,2024-01-30,21728
comuna 8,56,2024-07-31,26
comuna 14,71,2024-07-31,29925
comuna 5,60,2024-06-23,7238
comuna 11,91,2024-07-31,35669
comuna 4,21,2024-01-30,8365
comuna 12,38,2024-06-25,38776
comuna 14,85,2024-07-31,40225
comuna 7,51,2024-07-31,578
comuna 14,52,2024-06-23,15568
comuna 11,41,2024-06-25,48203
comuna 10,19,2024-06-23,22747
comuna 8,15,2024-01-30,30684
comuna 14,94,2024-01-30,26359
comuna 11,63,2024-06-25,38563
comuna 15,76,2024-06-23,6243
comuna 5,20,2024-07-31,25223
comuna 13,33,2024-01-30,18449
comuna 8,75,2024-07-31,31203
comuna 10,76,2024-01-30,13228
comuna 5,74,2024-06-23,31549
comuna 2,62,2024-06-23,30170
comuna 1,56,2024-07-31,32332
comuna 3,40,2024-06-23,30676
comuna 2,21,2024-07-31,16175
comuna 5,34,2024-07-31,29910
comuna 9,63,2024-07-31,42749
comuna 8,83,2024-01-30,45127
comuna 12,21,2024-06-25,42550
comuna 1,69,2024-01-30,15634
comuna 10,73,2024-06-23,30305
comuna 14,74,2024-06-25,27431
comuna 4,84,2024-06-23,22647
comuna 12,95,2024-01-30,19043
comuna 10,39,2024-06-23,19283
comuna 2,76,2024-06-25,48475
comuna 12,44,2024-01-30,19090
comuna 9,59,2024-06-23,24009
comuna 15,98,2024-06-23,9324
comuna 4,76,2024-06-25,28497
comuna 7,84,2024-01-30,14235
comuna 6,96,2024-06-25,46389
comuna 1,52,2024-06-25,11859
comuna 13,38,2024-01-30,49640
comuna 4,16,2024-06-25,33822
comuna 11,51,2024-07-31,40386
comuna 7,80,2024-01-30,37603
comuna 15,61,2024-06-25,41106
comuna 9,80,2024-06-23,28474
comuna 13,93,2024-07-31,9703
comuna 14,57,2024-01-30,23428
comuna 5,13,2024-01-30,6451
comuna 13,45,2024-01-30,20346
comuna 12,66,2024-06-25,30397
comuna 14,39,2024-06-23,768
comuna 2,86,2024-07-31,25209
comuna 15,16,2024-06-23,25363
comuna 9,90,2024-07-31,40118
comuna 11,61,2024-01-30,29770
comuna 5,95,2024-01-30,34540
comuna 1,33,2024-06-25,16819
comuna 6,90,2024-07-31,1361
comuna 13,45,2024-06-25,11952
comuna 5,64,2024-06-23,35168
comuna 13,86,2024-06-23,27485
comuna 15,34,2024-06-23,10496
comuna 12,28,2024-07-31,29443
comuna 7,59,2024-06-23,32580
comuna 15,79,2024-06-23,26361
comuna 7,78,2024-06-23,30456
comuna 8,13,2024-01-30,35789
comuna 11,75,2024-06-25,9811
comuna 13,42,2024-06-25,39715
comuna 2,64,2024-06-23,49747
comuna 2,14,2024-01-30,9237
comuna 6,73,2024-06-25,26889
comuna 4,43,2024-06-23,36433
comuna 8,50,2024-01-30,43850
comuna 9,52,2024-01-30,18763
comuna 7,64,2024-06-23,38696
comuna 14,49,2024-07-31,23816
comuna 2,58,2024-06-25,44710
comuna 14,27,2024-07-31,4506
comuna 13,17,2024-06-25,6371
comuna 5,88,2024-01-30,1475
comuna 15,26,2024-01-30,11244
comuna 6,74,2024-06-25,28423
comuna 14,17,2024-06-23,865
comuna 7,53,2024-01-30,28698
comuna 5,36,2024-06-23,6615
comuna 9,44,2024-06-23,48029
comuna 10,80,2024-01-30,14680
comuna 7,88,2024-07-31,22695
comuna 11,95,2024-06-23,47519
comuna 4,98,2024-06-23,48503
comuna 15,78,2024-01-30,18355
comuna 10,98,2024-01-30,24000
comuna 16,86,2024-07-31,23647
comuna 13,90,2024-01-30,48810
comuna 6,53,2024-01-30,46221
comuna 9,80,2024-07-31,5073
comuna 8,72,2024-07-31,33601
comuna 12,52,2024-06-23,10431
comuna 14,40,2024-06-25,34171
comuna 4,17,2024-06-25,19204
comuna 6,81,2024-01-30,48028
comuna 11,80,2024-01-30,18610
comuna 2,14,2024-01-30,29929
comuna 5,22,2024-06-25,27183
comuna 15,17,2024-07-31,27666
comuna 10,24,2024-07-31,41466
comuna 13,68,2024-07-31,43601
comuna 4,44,2024-06-23,48496
comuna 3,70,2024-01-30,45778
comuna 14,69,2024-06-23,30873
comuna 9,62,2024-01-30,2746
comuna 13,74,2024-01-30,18815
comuna 14,54,2024-06-23,40155
comuna 4,83,2024-01-30,16449
comuna 13,53,2024-06-25,18641
comuna 3,41,2024-07-31,7064
comuna 13,39,2024-06-25,16747
comuna 3,27,2024-06-25,29930
comuna 11,37,2024-07-31,19367
comuna 13,91,2024-06-23,49806
comuna 9,25,2024-07-31,10150
comuna 15,31,2024-01-30,41776
comuna 13,41,2024-01-30,41352
comuna 6,24,2024-01-30,29279
comuna 8,83,2024-01-30,37316
comuna 7,78,2024-07-31,16106
comuna 14,51,2024-01-30,9826
comuna 4,72,2024-06-23,37352
comuna 9,52,2024-01-30,13314
comuna 16,86,2024-06-23,7762
comuna 8,90,2024-01-30,28915
comuna 15,15,2024-07-31,19075
comuna 16,82,2024-07-31,35078
comuna 5,23,2024-06-25,12108
comuna 5,65,2024-07-31,39957
comuna 2,31,2024-01-30,27389
comuna 1,100,2024-06-23,27484
comuna 5,37,2024-06-23,28605
comuna 4,34,2024-07-31,13869
comuna 14,86,2024-07-31,18130
comuna 4,34,2024-06-23,49502
comuna 13,85,2024-07-31,45920
comuna 12,86,2024-07-31,45313
comuna 15,59,2024-06-23,45554
comuna 16,45,2024-06-25,38693
comuna 4,95,2024-06-25,46524
comuna 7,88,2024-06-25,45611
comuna 1,31,2024-07-31,5921
comuna 4,39,2024-07-31,38442
comuna 11,83,2024-06-23,29945
comuna 11,86,2024-06-25,37759
comuna 15,31,2024-06-23,38984
comuna 7,77,2024-06-25,9005
comuna 16,25,2024-06-25,30253
comuna 9,66,2024-01-30,34218
comuna 2,55,2024-07-31,48372
comuna 16,33,2024-06-23,26109
comuna 6,15,2024-01-30,17652
comuna 3,58,2024-01-30,8933
comuna 12,49,2024-06-23,1694
comuna 9,55,2024-06-23,33944
comuna 14,74,2024-06-25,21543
comuna 14,66,2024-06-25,49177
comuna 12,46,2024-07-31,10447
comuna 12,85,2024-06-25,23012
comuna 4,97,2024-01-30,24320
comuna 15,98,2024-01-30,19025
comuna 15,49,2024-01-30,15973
comuna 15,41,2024-06-23,23211
comuna 9,96,2024-01-30,8613
comuna 4,100,2024-06-23,12513
comuna 12,64,2024-01-30,4248
comuna 5,44,2024-01-30,48612
comuna 6,67,2024-01-30,19308
comuna 11,71,2024-06-25,2071
comuna 15,82,2024-06-25,31222
comuna 6,58,2024-01-30,17841
comuna 8,46,2024-06-23,34780
comuna 13,20,2024-06-25,29028
comuna 6,92,2024-06-23,6766
comuna 1,40,2024-06-25,22826
comuna 14,11,2024-06-23,16487
comuna 10,94,2024-01-30,35889
comuna 9,23,2024-06-23,42218
comuna 8,64,2024-07-31,43476
comuna 10,82,2024-01-30,14456
comuna 10,32,2024-06-23,22366
comuna 4,24,2024-01-30,11010
comuna 4,64,2024-07-31,13035
comuna 10,36,2024-06-23,16461
comuna 12,41,2024-06-25,18417
comuna 6,93,2024-01-30,5729
comuna 15,37,2024-06-23,12050
comuna 3,24,2024-06-23,5945
comuna 9,95,2024-07-31,5485
comuna 7,69,2024-06-25,37464
comuna 10,73,2024-07-31,12146
comuna 2,45,2024-01-30,5089
comuna 2,32,2024-06-23,29325
comuna 9,43,2024-06-25,42752
comuna 12,30,2024-06-23,30823
comuna 12,75,2024-01-30,39939
comuna 4,24,2024-06-25,34065
comuna 5,85,2024-07-31,23367
comuna 10,95,2024-07-31,15203
comuna 7,48,2024-06-25,24009
comuna 2,56,2024-01-30,27094
comuna 11,44,2024-06-25,29227
comuna 10,98,2024-01-30,2392
comuna 2,43,2024-06-25,30733
comuna 14,29,2024-06-25,39301
comuna 13,37,2024-01-30,7205
comuna 2,30,2024-01-30,29699
comuna 5,92,2024-07-31,13923
comuna 14,31,2024-06-23,41424
comuna 13,23,2024-06-23,39399
comuna 1,58,2024-01-30,43403
comuna 12,85,2024-07-31,48323
comuna 1,86,2024-07-31,2150
comuna 16,38,2024-07-31,81
comuna 10,63,2024-06-25,48834
comuna 10,90,2024-06-25,43106
comuna 10,29,2024-06-23,18069
comuna 10,53,2024-07-31,21973
comuna 3,53,2024-01-30,22965
comuna 3,98,2024-06-23,3537
comuna 12,93,2024-06-23,25002
comuna 4,17,2024-06-23,23645
comuna 4,80,2024-01-30,4319
comuna 15,21,2024-01-30,6351
comuna 9,82,2024-07-31,7143
comuna 15,35,2024-06-25,21162
comuna 11,24,2024-07-31,27645
comuna 11,60,2024-06-25,9576
comuna 6,48,2024-06-23,41257
comuna 14,96,2024-01-30,47766
comuna 10,83,2024-06-23,46253
comuna 10,93,2024-06-23,36053
comuna 7,61,2024-06-25,19675
comuna 15,27,2024-07-31,3060
comuna 6,41,2024-01-30,9862
comuna 9,90,2024-01-30,37991
comuna 3,54,2024-06-23,32145
comuna 5,50,2024-01-30,40207
comuna 13,90,2024-06-23,9652
comuna 1,17,2024-01-30,13900
comuna 12,76,2024-06-25,28817
comuna 8,98,2024-06-23,28961
comuna 7,67,2024-06-25,19557
comuna 13,40,2024-01-30,1074
comuna 12,16,2024-06-23,46251
comuna 8,88,2024-06-25,10537
comuna 9,94,2024-07-31,10475
comuna 16,70,2024-07-31,23996
comuna 4,54,2024-06-25,11079
comuna 6,69,2024-06-23,5528
comuna 11,73,2024-06-23,34334
comuna 7,70,2024-06-23,23464
comuna 1,23,2024-06-25,4877
comuna 2,65,2024-01-30,31345
comuna 2,56,2024-06-25,4179
comuna 4,65,2024-06-25,33587
comuna 14,31,2024-07-31,9568
comuna 4,76,2024-06-25,39173
comuna 3,15,2024-07-31,15537
comuna 7,83,2024-06-23,47960
comuna 1,87,2024-07-31,41557
comuna 4,74,2024-06-25,39988
comuna 12,90,2024-06-23,10841
comuna 12,34,2024-06-23,14194
comuna 16,46,2024-01-30,21536
comuna 4,68,2024-06-25,4712
comuna 11,71,2024-06-25,6430
comuna 7,97,2024-07-31,7720
comuna 8,41,2024-06-23,21463
comuna 4,19,2024-07-31,48536
comuna 11,76,2024-06-23,19656
comuna 8,89,2024-06-23,32790
comuna 3,51,2024-06-23,45615
comuna 10,99,2024-07-31,40250
comuna 1,24,2024-06-25,19433
comuna 2,99,2024-06-25,49397
comuna 16,92,2024-01-30,874
comuna 15,39,2024-06-23,31240
comuna 13,88,2024-01-30,46385
comuna 6,61,2024-06-25,49019
comuna 15,46,2024-07-31,48837
comuna 16,64,2024-07-31,672
comuna 12,25,2024-01-30,3228
comuna 12,56,2024-06-23,9042
comuna 11,80,2024-07-31,13060
comuna 13,23,2024-01-30,46968
comuna 7,86,2024-07-31,46991
comuna 5,87,2024-06-23,902
comuna 7,13,2024-06-25,29784
comuna 10,28,2024-06-23,19753
comuna 5,75,2024-06-25,1838
comuna 8,24,2024-06-25,14732
comuna 5,37,2024-01-30,15730
comuna 5,52,2024-07-31,36967
comuna 7,22,2024-06-23,12968
comuna 7,94,2024-06-23,28254
comuna 7,94,2024-01-30,11561
comuna 12,47,2024-07-31,30994
comuna 15,59,2024-07-31,11343
comuna 15,63,2024-06-23,38539
comuna 7,45,2024-06-25,9961
comuna 2,69,2024-07-31,448
comuna 14,55,2024-06-23,10289
comuna 3,48,2024-07-31,19662
comuna 15,83,2024-07-31,5769
comuna 3,70,2024-06-25,27096
comuna 8,73,2024-06-23,25174
comuna 4,68,2024-01-30,39152
comuna 4,26,2024-01-30,17976
comuna 10,42,2024-07-31,7247
comuna 7,49,2024-06-23,40597
comuna 2,17,2024-06-25,13681
comuna 13,97,2024-06-23,6521
comuna 6,31,2024-06-23,81
comuna 15,20,2024-01-30,29196
comuna 13,77,2024-06-25,8285
comuna 13,53,2024-07-31,20306
comuna 3,30,2024-06-25,12670
comuna 8,59,2024-06-23,34764
comuna 1,74,2024-06-25,45974
comuna 5,90,2024-01-30,49463
comuna 10,58,2024-06-25,19550
comuna 9,48,2024-06-25,14294
comuna 12,40,2024-06-23,48072
comuna 9,66,2024-06-25,15724
comuna 15,38,2024-07-31,31464
comuna 16,20,2024-06-25,3856
comuna 13,82,2024-07-31,36538
comuna 3,57,2024-06-23,2158
comuna 14,98,2024-06-23,5808
comuna 4,71,2024-01-30,16638
comuna 11,82,2024-01-30,16190
comuna 7,67,2024-07-31,20631
comuna 9,61,2024-06-23,32319
comuna 6,24,2024-06-25,8069
comuna 7,56,2024-06-23,29554
comuna 16,54,2024-06-23,43342
comuna 15,69,2024-01-30,17398
comuna 13,31,2024-06-25,34813
comuna 6,47,2024-01-30,6991
comuna 14,18,2024-01-30,28753
comuna 7,36,2024-06-25,35805
comuna 6,100,2024-07-31,35449
comuna 2,84,2024-06-25,38083
comuna 1,90,2024-06-23,1622
comuna 14,65,2024-06-23,42756
comuna 9,27,2024-06-25,13900
comuna 7,11,2024-06-23,3061
comuna 16,35,2024-01-30,28399
comuna 2,35,2024-06-25,45007
comuna 2,75,2024-07-31,1071
comuna 13,99,2024-01-30,47326
comuna 4,63,2024-07-31,28506
comuna 7,68,2024-07-31,12807
comuna 16,87,2024-06-23,25238
comuna 3,52,2024-06-25,24116
comuna 2,12,2024-07-31,13121
comuna 9,78,2024-07-31,23722
comuna 12,66,2024-06-25,27769
comuna 7,48,2024-06-23,11744
comuna 11,63,2024-06-25,17238
comuna 5,18,2024-06-25,14930
comuna 11,73,2024-06-23,44273
comuna 3,33,2024-07-31,16380
comuna 16,38,2024-06-23,35287
comuna 6,53,2024-01-30,8669
comuna 2,82,2024-06-23,36203
comuna 16,86,2024-06-23,22888
comuna 16,42,2024-06-25,1908
comuna 12,75,2024-06-25,33755
comuna 1,88,2024-01-30,16690
comuna 8,78,2024-07-31,1963
comuna 10,16,2024-06-25,20934
comuna 9,47,2024-07-31,28982
comuna 13,34,2024-06-23,49546
comuna 4,83,2024-06-25,15978
comuna 14,17,2024-06-25,48626
comuna 9,65,2024-01-30,48131
comuna 3,53,2024-07-31,36712
comuna 12,13,2024-06-25,24370
comuna 3,31,2024-06-23,43376
comuna 13,87,2024-01-30,39124
comuna 15,51,2024-06-23,15035
comuna 11,97,2024-06-23,36448
comuna 6,46,2024-01-30,44337
comuna 3,97,2024-07-31,22820
comuna 11,29,2024-06-25,26910
comuna 11,58,2024-06-25,432
comuna 3,14,2024-01-30,23040
comuna 10,55,2024-01-30,10819
comuna 9,40,2024-07-31,48353
comuna 3,57,2024-01-30,19764
comuna 14,94,2024-07-31,695
comuna 12,19,2024-01-30,19152
comuna 1,22,2024-07-31,15061
comuna 13,50,2024-01-30,34793
comuna 8,75,2024-01-30,7044
comuna 8,13,2024-01-30,6513
comuna 2,73,2024-06-25,12434
comuna 2,13,2024-07-31,18790
comuna 10,51,2024-01-30,44084
comuna 3,52,2024-07-31,35879
comuna 12,71,2024-01-30,1776
comuna 2,46,2024-01-30,34441
comuna 7,75,2024-07-31,56
comuna 13,28,2024-01-30,2013
comuna 8,94,2024-01-30,45243
comuna 9,53,2024-06-23,8528
comuna 2,71,2024-06-25,14951
comuna 16,14,2024-01-30,48017
comuna 4,76,2024-07-31,35324
comuna 6,76,2024-01-30,31683
comuna 5,26,2024-06-25,3695
comuna 14,70,2024-06-23,6350
comuna 15,84,2024-07-31,37585
comuna 11,74,2024-06-23,32724
comuna 13,46,2024-07-31,37019
comuna 2,53,2024-06-23,49410
comuna 8,86,2024-06-25,2738
comuna 14,96,2024-01-30,1667
comuna 6,15,2024-07-31,30229
comuna 2,44,2024-06-23,37764
comuna 1,90,2024-01-30,45136
comuna 15,89,2024-06-25,49352
comuna 12,55,2024-07-31,44114
comuna 1,44,2024-01-30,25963
comuna 15,31,2024-07-31,32657
comuna 9,99,2024-07-31,20681
comuna 9,83,2024-06-23,18638
comuna 3,94,2024-07-31,14725
comuna 9,25,2024-06-23,49392
comuna 13,41,2024-01-30,41020
comuna 4,41,2024-07-31,23841
comuna 4,79,2024-01-30,2352
comuna 11,41,2024-06-25,43347
comuna 3,36,2024-06-23,35378
comuna 1,31,2024-01-30,12749
comuna 2,87,2024-06-25,47679
comuna 6,88,2024-06-25,8291
comuna 7,70,2024-06-25,24640
comuna 7,88,2024-07-31,3911
comuna 15,22,2024-06-23,29128
comuna 8,95,2024-07-31,24814
comuna 15,61,2024-06-25,12840
comuna 13,53,2024-06-25,44367
comuna 2,65,2024-06-23,14818
comuna 4,66,2024-06-25,15886
comuna 11,50,2024-06-25,8512
comuna 2,30,2024-01-30,29881
comuna 7,83,2024-06-25,11995
comuna 9,29,2024-07-31,16945
comuna 8,32,2024-06-23,16682
comuna 12,52,2024-06-23,35799
comuna 2,21,2024-06-23,38430
comuna 12,98,2024-01-30,44533
comuna 2,39,2024-07-31,7068
comuna 8,56,2024-06-23,35268
comuna 1,71,2024-01-30,35355
comuna 9,16,2024-01-30,721
comuna 1,78,2024-06-25,41780
comuna 4,55,2024-06-25,47101
comuna 16,60,2024-06-23,4930
